Date,Open,High,Low,Close
2017-09-29,149.0,154.65,148.15,151.75
2017-10-03,154.0,154.4,150.2,151.35
2017-10-04,150.2,152.3,149.5,150.2
2017-10-05,150.2,155.6,150.2,153.25
2017-10-06,153.95,159.4,153.55,158.15
2017-10-09,159.0,160.35,155.75,156.65
2017-10-10,157.2,158.5,155.0,155.3
2017-10-11,155.6,160.6,153.9,155.5
2017-10-12,156.0,158.0,154.1,154.9
2017-10-13,155.45,159.25,154.65,155.25
2017-10-16,156.7,156.7,153.25,154.0
2017-10-17,154.6,156.15,153.0,153.5
2017-10-18,153.7,154.5,152.1,152.8
2017-10-19,153.4,155.2,152.0,152.85
2017-10-23,153.45,153.8,148.85,149.95
2017-10-24,150.1,153.0,150.0,150.85
2017-10-25,151.95,152.5,149.15,149.65
2017-10-26,149.65,152.95,149.25,150.75
2017-10-27,150.85,157.4,150.6,156.8
2017-10-30,158.3,164.3,156.65,160.2
2017-10-31,161.0,165.7,157.45,162.4
2017-11-01,162.7,165.0,161.0,162.2
2017-11-02,162.2,165.5,159.7,160.8
2017-11-03,161.25,162.9,158.1,159.2
2017-11-06,158.25,163.0,158.25,159.35
2017-11-07,160.5,162.85,155.1,157.0
2017-11-08,153.0,153.05,147.1,147.8
2017-11-09,148.0,151.3,145.25,147.65
2017-11-10,147.0,150.65,145.25,146.65
2017-11-13,147.0,147.6,142.85,143.6
2017-11-14,143.5,144.8,141.25,143.6
2017-11-15,143.0,146.4,140.6,141.6
2017-11-16,142.0,146.75,142.0,145.1
2017-11-17,146.0,148.45,144.6,147.15
2017-11-20,148.0,155.0,146.15,154.05
2017-11-21,155.5,166.4,155.2,161.1
2017-11-22,161.5,162.25,156.65,160.0
2017-11-23,160.05,162.3,157.3,158.75
2017-11-24,160.0,161.5,158.8,159.35
2017-11-27,159.75,163.0,158.0,161.65
2017-11-28,162.45,177.3,161.7,175.65
2017-11-29,177.7,183.5,170.1,171.2
2017-11-30,168.0,178.45,167.5,174.3
2017-12-01,175.2,180.55,168.8,171.25
2017-12-04,172.5,172.8,163.6,164.2
2017-12-05,164.5,164.7,158.4,160.05
2017-12-06,159.0,164.8,158.0,160.05
2017-12-07,161.5,165.85,160.4,163.6
2017-12-08,164.4,165.9,161.1,161.9
2017-12-11,162.8,166.9,160.5,165.3
2017-12-12,165.5,165.85,160.9,161.5
2017-12-13,161.5,164.6,158.4,158.9
2017-12-14,159.95,160.45,153.7,157.2
2017-12-15,159.6,161.65,158.15,159.55
2017-12-18,159.95,162.8,152.6,159.6
2017-12-19,160.15,163.0,160.15,161.85
2017-12-20,161.95,168.7,161.95,164.95
2017-12-21,165.8,166.0,163.0,163.75
2017-12-22,164.1,167.9,162.9,164.6
2017-12-26,164.2,168.9,164.1,166.95
2017-12-27,167.8,170.5,164.15,165.75
2017-12-28,165.65,166.95,164.0,164.45
2017-12-29,165.0,169.35,162.1,166.95
2018-01-01,167.0,168.4,163.6,164.7
2018-01-02,164.95,168.1,163.1,165.0
2018-01-03,165.95,168.05,165.3,165.7
2018-01-04,166.0,167.8,164.6,166.0
2018-01-05,166.6,171.0,166.6,167.7
2018-01-08,168.45,169.75,166.5,167.55
2018-01-09,168.0,173.4,165.25,170.0
2018-01-10,170.05,172.5,167.25,168.85
2018-01-11,169.1,172.8,168.2,169.15
2018-01-12,170.2,172.85,167.1,169.7
2018-01-15,170.3,171.3,168.2,168.5
2018-01-16,168.5,169.0,161.5,162.6
2018-01-17,163.0,163.0,158.25,159.7
2018-01-18,160.25,162.95,154.1,156.4
2018-01-19,156.95,160.5,156.2,159.9
2018-01-22,160.0,162.95,159.55,160.75
2018-01-23,162.0,162.0,157.4,158.55
2018-01-24,158.7,160.35,157.4,157.85
2018-01-25,158.5,162.0,156.2,158.05
2018-01-29,157.0,158.0,149.6,150.5
2018-01-30,152.0,152.2,144.8,145.5
2018-01-31,146.45,147.35,142.55,142.95
2018-02-01,143.05,147.35,137.75,145.35
2018-02-02,143.8,143.9,136.05,138.85
2018-02-05,135.0,137.8,132.75,135.6
2018-02-06,131.9,133.8,124.5,132.7
2018-02-07,134.65,138.5,134.65,136.8
2018-02-08,137.2,142.7,136.5,140.45
2018-02-09,137.0,140.5,137.0,138.8
2018-02-12,140.45,143.8,140.0,142.5
2018-02-14,143.85,145.0,141.0,141.2
2018-02-15,142.9,144.15,138.95,139.5
2018-02-16,140.45,141.2,137.15,137.9
2018-02-19,137.9,138.1,134.0,134.8
2018-02-20,134.8,136.4,133.3,134.0
2018-02-21,134.6,135.2,132.0,132.8
2018-02-22,131.8,134.3,131.55,133.0
2018-02-23,133.95,136.0,133.2,135.35
2018-02-26,135.9,136.8,131.25,132.15
2018-02-27,133.1,134.75,132.2,132.95
2018-02-28,132.0,133.15,131.55,131.9
2018-03-01,132.2,133.1,131.0,131.35
2018-03-05,130.5,131.4,128.0,128.6
2018-03-06,129.05,130.35,124.1,125.05
2018-03-07,125.0,125.35,123.0,124.15
2018-03-08,124.6,125.6,122.0,123.85
2018-03-09,124.1,127.0,122.0,122.4
2018-03-12,123.55,124.0,120.05,121.55
2018-03-13,121.75,124.0,121.15,122.4
2018-03-14,121.6,126.0,121.5,124.25
2018-03-15,123.5,124.9,121.5,121.75
2018-03-16,122.3,123.65,121.25,121.95
2018-03-19,122.0,122.4,118.0,118.65
2018-03-20,118.45,119.7,117.9,118.4
2018-03-21,121.5,121.5,117.3,118.0
2018-03-22,118.1,119.0,116.2,116.9
2018-03-23,114.0,116.8,113.55,114.95
2018-03-26,114.75,114.9,112.0,112.8
2018-03-27,113.8,116.7,113.45,113.85
2018-03-28,113.95,114.8,112.6,113.0
2018-04-02,114.0,122.35,113.2,121.4
2018-04-03,121.25,122.9,119.15,122.35
2018-04-04,122.6,127.5,122.1,123.1
2018-04-05,124.5,126.35,124.05,125.15
2018-04-06,125.35,126.3,124.5,125.85
2018-04-09,125.85,128.0,125.65,126.45
2018-04-10,127.8,128.0,125.9,127.35
2018-04-11,127.15,127.6,123.85,125.6
2018-04-12,125.05,129.25,124.85,127.6
2018-04-13,127.65,128.9,126.2,126.9
2018-04-16,125.5,126.8,125.0,126.05
2018-04-17,126.4,131.4,126.25,130.15
2018-04-18,131.0,134.7,129.1,130.8
2018-04-19,131.8,132.45,129.4,131.9
2018-04-20,131.4,134.0,130.1,132.8
2018-04-23,132.65,133.25,130.0,130.6
2018-04-24,130.3,132.5,130.0,130.55
2018-04-25,130.1,135.5,129.8,132.6
2018-04-26,133.3,134.6,131.0,132.7
2018-04-27,133.35,133.7,131.2,132.0
2018-04-30,132.0,137.45,131.8,135.85
2018-05-02,135.6,136.9,131.55,132.65
2018-05-03,132.05,133.95,130.05,131.6
2018-05-04,130.85,132.8,130.2,132.15
2018-05-07,133.0,135.0,131.1,133.3
2018-05-08,127.95,128.0,123.25,123.95
2018-05-09,123.0,125.8,122.55,123.95
2018-05-10,125.0,125.0,120.2,120.9
2018-05-11,121.65,123.0,120.0,120.4
2018-05-14,121.0,121.45,118.05,119.3
2018-05-15,118.8,119.6,115.0,115.7
2018-05-16,115.7,116.2,114.1,115.2
2018-05-17,116.0,116.9,114.75,115.35
2018-05-18,116.0,116.0,113.4,113.85
2018-05-21,115.0,115.0,110.1,110.7
2018-05-22,110.65,112.0,109.15,110.9
2018-05-23,110.45,113.4,110.2,111.65
2018-05-24,112.2,112.2,109.8,110.6
2018-05-25,110.3,114.9,110.05,113.75
2018-05-28,113.75,117.7,112.85,116.9
2018-05-29,117.0,118.2,113.8,116.45
2018-05-30,115.7,117.0,114.55,116.0
2018-05-31,116.8,119.5,115.5,117.6
2018-06-01,118.95,119.5,114.7,115.85
2018-06-04,116.2,116.8,114.0,115.0
2018-06-05,115.2,115.8,110.8,114.2
2018-06-06,113.8,116.35,112.6,116.0
2018-06-07,116.45,118.2,115.55,117.25
2018-06-08,116.9,122.0,115.7,119.6
2018-06-11,118.7,123.95,118.7,123.1
2018-06-12,124.3,127.0,122.5,123.1
2018-06-13,122.9,123.65,119.1,119.35
2018-06-14,118.9,121.3,118.1,119.75
2018-06-15,119.9,122.4,119.2,121.75
2018-06-18,120.1,123.85,119.0,123.15
2018-06-19,122.0,123.1,119.5,122.65
2018-06-20,122.0,123.7,120.1,121.35
2018-06-21,121.3,121.65,120.1,120.75
2018-06-22,120.55,120.85,119.2,119.8
2018-06-25,119.1,119.5,118.0,118.75
2018-06-26,118.75,118.75,116.75,117.1
2018-06-27,117.05,117.1,111.75,114.5
2018-06-28,113.5,113.5,111.5,112.25
2018-06-29,112.25,113.9,111.9,112.95
2018-07-02,113.5,113.5,110.0,111.9
2018-07-03,112.0,134.0,110.5,126.15
2018-07-04,125.45,125.6,118.5,119.2
2018-07-05,117.8,123.2,115.8,118.1
2018-07-06,118.0,121.4,117.1,118.35
2018-07-09,119.05,123.0,118.25,119.15
2018-07-10,120.0,121.4,118.5,118.95
2018-07-11,119.95,120.9,117.4,118.75
2018-07-12,119.5,120.4,117.15,117.9
2018-07-13,117.9,118.25,115.0,115.35
2018-07-16,115.55,116.2,109.0,109.7
2018-07-17,110.0,113.1,109.0,112.55
2018-07-18,112.6,113.7,109.55,110.6
2018-07-19,111.0,111.35,108.25,108.8
2018-07-20,108.8,109.6,107.7,108.8
2018-07-23,108.8,111.45,108.5,110.1
2018-07-24,110.5,113.4,110.25,113.0
2018-07-25,113.8,115.4,113.0,114.4
2018-07-26,114.9,115.95,113.1,114.1
2018-07-27,111.0,113.75,111.0,112.7
2018-07-30,112.7,116.95,112.5,114.25
2018-07-31,114.25,116.5,112.8,114.05
2018-08-01,114.1,115.85,113.5,114.2
2018-08-02,114.2,115.5,113.5,113.85
2018-08-03,114.25,114.95,113.0,113.35
2018-08-06,114.15,114.6,113.0,113.3
2018-08-07,113.45,113.85,111.8,112.4
2018-08-08,113.0,113.4,111.9,112.4
2018-08-09,112.65,113.25,112.15,112.5
2018-08-10,112.75,112.9,111.0,111.25
2018-08-13,111.4,111.4,110.0,110.25
2018-08-14,110.85,112.8,110.5,111.15
2018-08-16,111.85,112.8,108.7,110.0
2018-08-17,110.55,111.9,110.0,111.1
2018-08-20,110.4,111.45,109.55,110.1
2018-08-21,110.2,116.8,109.35,114.75
2018-08-23,115.0,115.3,112.15,112.9
2018-08-24,113.4,113.4,111.55,112.05
2018-08-27,112.15,113.7,111.65,111.9
2018-08-28,111.2,113.4,111.2,112.2
2018-08-29,112.0,116.2,111.8,113.8
2018-08-30,114.1,116.9,112.8,115.2
2018-08-31,115.7,118.0,112.9,116.9
2018-09-03,116.7,119.7,116.0,116.3
2018-09-04,116.95,116.95,111.45,111.9
2018-09-05,112.45,113.4,109.3,112.35
2018-09-06,112.6,113.45,111.4,112.35
2018-09-07,112.5,114.4,111.65,112.75
2018-09-10,112.1,115.8,112.0,112.35
2018-09-11,112.55,113.15,110.25,111.05
2018-09-12,112.0,112.5,108.0,110.15
2018-09-14,111.0,114.35,111.0,112.7
2018-09-17,112.1,113.65,110.75,111.4
2018-09-18,111.3,113.4,110.1,110.4
2018-09-19,111.0,112.05,109.0,109.45
2018-09-21,110.2,110.25,99.0,106.0
2018-09-24,106.0,106.55,99.55,101.65
2018-09-25,100.25,102.85,99.35,101.6
2018-09-26,102.4,102.55,100.2,100.6
2018-09-27,100.6,102.4,99.4,100.25
2018-09-28,100.15,100.85,95.2,97.0
2018-10-01,97.2,97.75,91.95,95.5
2018-10-03,96.0,102.4,95.4,98.4
2018-10-04,97.9,99.5,96.0,97.25
2018-10-05,96.2,97.65,94.5,95.1
2018-10-08,95.0,96.6,93.25,94.15
2018-10-09,94.4,94.7,92.5,93.15
2018-10-10,93.05,96.45,93.05,95.5
2018-10-11,93.0,95.4,92.05,93.95
2018-10-12,95.5,96.7,94.65,95.35
2018-10-15,97.3,101.75,95.5,100.9
2018-10-16,102.85,105.7,102.5,103.4
2018-10-17,104.0,104.25,100.55,100.75
2018-10-19,99.95,101.0,98.3,99.05
2018-10-22,99.95,100.2,96.5,97.45
2018-10-23,96.35,96.8,95.55,96.35
2018-10-24,96.5,98.35,95.4,96.15
2018-10-25,95.0,95.8,94.0,94.7
2018-10-26,95.55,96.1,93.55,94.4
2018-10-29,94.1,96.6,93.55,96.15
2018-10-30,95.9,98.0,95.65,96.25
2018-10-31,96.9,96.9,94.5,95.65
2018-11-01,96.0,98.25,95.4,97.05
2018-11-02,98.1,99.3,96.3,97.2
2018-11-05,96.95,98.9,96.1,97.8
2018-11-06,98.0,98.7,95.4,96.5
2018-11-07,97.0,98.4,96.1,97.85
2018-11-09,97.3,99.0,97.1,98.4
2018-11-12,98.55,99.75,98.0,98.25
2018-11-13,97.8,98.15,96.25,97.25
2018-11-14,97.4,100.7,97.0,99.15
2018-11-15,99.15,99.35,97.65,98.45
2018-11-16,98.25,99.0,97.25,98.1
2018-11-19,98.0,98.55,97.0,98.15
2018-11-20,97.95,100.0,97.6,98.05
2018-11-21,97.95,99.35,97.5,98.25
2018-11-22,98.3,98.3,95.8,95.95
2018-11-26,96.05,96.7,94.85,95.4
2018-11-27,95.1,96.0,94.5,95.55
2018-11-28,95.45,95.95,94.55,94.95
2018-11-29,95.0,95.35,93.2,94.55
2018-11-30,94.55,94.95,94.0,94.25
2018-12-03,94.25,95.5,93.6,94.75
2018-12-04,94.85,97.45,94.0,94.85
2018-12-05,94.6,95.2,93.8,94.0
2018-12-06,94.4,94.7,92.7,93.35
2018-12-07,94.3,94.3,92.5,92.75
2018-12-10,92.35,92.35,90.55,90.75
2018-12-11,89.95,91.3,89.3,91.0
2018-12-12,91.6,92.5,90.65,92.1
2018-12-13,92.35,93.6,92.25,92.85
2018-12-14,92.9,92.9,91.5,92.35
2018-12-17,92.5,95.8,92.1,94.8
2018-12-18,94.5,96.4,94.0,95.9
2018-12-19,96.4,97.2,94.9,95.75
2018-12-20,95.3,95.55,93.5,93.8
2018-12-21,93.6,96.3,93.3,94.75
2018-12-24,95.5,95.8,94.15,95.45
2018-12-26,95.5,96.35,94.1,95.25
2018-12-27,95.35,95.95,94.85,95.4
2018-12-28,95.2,98.5,95.15,97.1
2018-12-31,97.3,98.25,96.95,97.3
2019-01-01,97.35,100.05,96.75,98.75
2019-01-02,98.1,99.55,96.75,97.25
2019-01-03,97.25,97.4,95.6,97.05
2019-01-04,97.05,99.65,95.5,97.4
2019-01-07,97.7,98.3,96.4,97.0
2019-01-08,97.0,98.3,96.2,97.35
2019-01-09,97.6,98.95,97.0,97.55
2019-01-10,97.1,99.55,97.0,99.15
2019-01-11,99.7,100.85,98.5,99.2
2019-01-14,99.0,102.5,97.05,101.0
2019-01-15,101.0,101.7,99.5,100.05
2019-01-16,100.15,100.75,99.1,99.5
2019-01-17,99.5,100.65,98.5,98.7
2019-01-18,99.65,99.65,97.35,97.75
2019-01-21,97.95,98.4,94.8,95.25
2019-01-22,94.85,95.4,91.3,92.15
2019-01-23,92.9,93.55,91.8,92.5
2019-01-24,96.0,97.5,93.15,93.8
2019-01-25,94.8,95.95,92.15,92.6
2019-01-28,92.0,92.65,90.05,91.4
2019-01-29,91.55,91.55,90.05,90.85
2019-01-30,88.95,89.9,87.15,88.85
2019-01-31,88.9,90.7,88.85,90.15
2019-02-01,91.0,91.0,89.1,89.35
2019-02-04,88.35,89.45,88.0,88.35
2019-02-05,88.1,88.25,86.5,86.75
2019-02-06,87.1,87.2,84.1,85.3
2019-02-07,85.9,87.2,84.9,86.75
2019-02-08,86.55,86.55,84.35,84.8
2019-02-11,84.8,84.8,83.5,83.9
2019-02-12,83.9,84.75,83.05,84.35
2019-02-13,84.35,84.45,83.2,83.4
2019-02-14,83.25,83.35,82.05,83.0
2019-02-15,83.1,83.6,81.55,82.45
2019-02-18,82.45,82.45,81.0,81.2
2019-02-19,81.2,82.0,80.55,81.45
2019-02-20,81.7,82.5,81.1,81.7
2019-02-21,82.1,84.75,81.7,83.1
2019-02-22,83.15,85.1,82.9,84.15
2019-02-25,84.9,86.4,83.5,85.2
2019-02-26,85.25,85.25,82.15,84.0
2019-02-27,85.2,85.6,83.1,83.7
2019-02-28,84.2,84.4,83.5,83.9
2019-03-01,84.0,86.0,83.75,85.8
2019-03-05,86.1,90.0,86.1,89.55
2019-03-06,91.05,93.6,89.5,91.2
2019-03-07,91.5,91.95,89.8,90.2
2019-03-08,92.0,93.0,90.25,90.95
2019-03-11,91.0,95.95,91.0,92.6
2019-03-12,93.4,94.8,92.7,93.05
2019-03-13,93.25,93.8,91.6,92.15
2019-03-14,92.0,99.65,92.0,95.5
2019-03-15,95.4,96.95,94.0,94.25
2019-03-18,94.1,95.5,93.0,93.6
2019-03-19,93.7,97.1,93.15,95.9
2019-03-20,96.7,96.7,94.0,94.3
2019-03-22,94.2,94.7,92.65,92.9
2019-03-25,92.5,92.5,90.05,90.25
2019-03-26,90.85,91.5,89.1,89.8
2019-03-27,89.8,91.8,89.4,90.1
2019-03-28,90.2,91.2,89.55,89.85
2019-03-29,90.25,91.4,89.55,90.2
2019-04-01,90.6,93.25,90.6,92.55
2019-04-02,93.0,95.65,92.55,93.7
2019-04-03,93.75,95.3,92.5,92.75
2019-04-04,93.25,93.4,90.1,90.8
2019-04-05,91.9,92.8,91.0,91.85
2019-04-08,92.7,92.7,90.8,91.15
2019-04-09,91.7,91.8,90.15,91.1
2019-04-10,91.1,92.3,90.8,91.1
2019-04-11,91.5,92.25,90.6,91.9
2019-04-12,91.9,93.1,91.4,92.45
2019-04-15,93.7,93.7,92.2,92.5
2019-04-16,92.95,93.8,92.3,92.9
2019-04-18,93.2,93.2,91.4,92.0
2019-04-22,94.0,95.4,92.05,92.6
2019-04-23,92.5,93.35,90.4,91.0
2019-04-24,91.5,92.1,90.65,91.2
2019-04-25,90.65,91.5,90.5,90.7
2019-04-26,90.2,91.45,90.2,90.5
2019-04-30,90.25,90.65,88.55,89.0
2019-05-02,89.2,89.2,87.5,87.85
2019-05-03,88.75,88.8,86.5,86.85
2019-05-06,86.2,87.3,85.8,86.85
2019-05-07,87.9,87.9,85.5,85.75
2019-05-08,86.9,86.9,84.6,85.6
2019-05-09,85.4,86.65,84.65,86.05
2019-05-10,86.0,86.8,85.65,85.95
2019-05-13,87.2,87.5,84.0,84.3
2019-05-14,84.55,85.25,82.05,83.75
2019-05-15,84.55,88.0,83.95,85.35
2019-05-16,86.75,91.6,84.3,87.85
2019-05-17,87.35,89.35,86.2,87.65
2019-05-20,88.65,92.45,86.5,90.85
2019-05-21,90.95,91.85,88.65,89.25
2019-05-22,89.25,89.65,87.55,89.2
2019-05-23,90.05,91.8,87.35,88.1
2019-05-24,88.1,89.9,88.1,89.4
2019-05-27,89.9,92.7,89.55,91.5
2019-05-28,92.15,93.65,91.5,91.85
2019-05-29,92.25,93.0,91.0,91.2
2019-05-30,91.2,91.2,89.55,89.7
2019-05-31,90.05,90.9,89.0,89.75
2019-06-03,89.75,92.25,89.15,90.9
2019-06-04,90.9,92.95,90.75,91.15
2019-06-06,91.15,91.35,89.0,89.25
2019-06-07,89.0,89.7,87.75,88.7
2019-06-10,72.0,89.75,72.0,86.65
2019-06-11,87.0,87.85,86.35,86.6
2019-06-12,86.6,86.9,85.5,86.25
2019-06-13,86.0,86.0,84.45,85.05
2019-06-14,85.3,85.6,83.2,83.5
2019-06-17,84.0,84.7,82.6,82.85
2019-06-18,83.0,83.1,80.75,81.55
2019-06-19,82.0,82.55,75.0,77.1
2019-06-20,77.1,80.9,76.15,80.25
2019-06-21,80.95,83.85,79.0,81.65
2019-06-24,80.55,81.6,78.4,79.7
2019-06-25,79.5,80.9,78.2,80.05
2019-06-26,79.6,83.25,78.1,82.45
2019-06-27,83.15,84.8,81.75,82.9
2019-06-28,82.75,83.1,81.45,82.15
2019-07-01,82.0,82.5,81.0,81.55
2019-07-02,81.55,82.0,81.2,81.75
2019-07-03,81.55,81.9,79.5,79.9
2019-07-04,79.7,80.45,78.8,79.2
2019-07-05,79.0,79.7,78.55,79.2
2019-07-08,79.5,79.75,76.3,76.85
2019-07-09,76.1,78.75,76.1,78.05
2019-07-10,78.25,78.7,76.45,77.2
2019-07-11,77.0,77.5,76.25,77.1
2019-07-12,77.1,78.4,76.35,77.7
2019-07-15,78.0,79.5,76.45,78.0
2019-07-16,77.2,78.0,76.65,77.6
2019-07-17,77.8,79.25,77.1,78.45
2019-07-18,78.95,78.95,76.75,77.15
2019-07-19,77.2,77.45,75.5,76.4
2019-07-22,76.1,76.75,74.45,75.3
2019-07-23,76.3,76.3,74.3,74.55
2019-07-24,74.6,74.95,73.2,73.4
2019-07-25,73.5,75.25,71.2,74.5
2019-07-26,75.0,78.7,74.1,76.4
2019-07-29,77.05,77.2,74.6,75.35
2019-07-30,76.4,76.4,72.15,74.6
2019-07-31,74.85,75.95,72.0,75.15
2019-08-01,75.0,76.6,74.05,75.3
2019-08-02,74.6,74.75,72.5,73.3
2019-08-05,73.0,73.2,70.0,70.65
2019-08-06,70.1,72.95,70.1,72.4
2019-08-07,72.0,73.5,71.2,71.75
2019-08-08,71.55,72.25,70.5,71.45
2019-08-09,71.45,73.75,71.4,73.5
2019-08-13,73.2,73.5,72.0,72.6
2019-08-14,72.0,73.95,71.1,73.2
2019-08-16,73.8,74.0,71.7,73.4
2019-08-19,72.7,74.05,72.2,72.85
2019-08-20,73.2,74.7,70.0,72.2
2019-08-21,72.85,72.85,70.55,71.15
2019-08-22,70.55,70.95,68.6,68.8
2019-08-23,69.45,70.35,67.1,69.75
2019-08-26,70.1,71.0,69.1,70.45
2019-08-27,70.9,72.65,70.3,72.1
2019-08-28,72.2,78.0,71.45,75.5
2019-08-29,75.2,76.0,72.85,73.8
2019-08-30,73.5,76.9,72.9,75.2
2019-09-03,75.0,75.0,73.15,74.1
2019-09-04,73.0,74.1,72.45,73.15
2019-09-05,72.8,74.05,72.8,73.7
2019-09-06,73.95,74.85,73.45,74.35
2019-09-09,74.5,75.25,73.25,74.85
2019-09-11,74.1,81.4,74.1,79.6
2019-09-12,79.1,82.0,78.3,79.4
2019-09-13,79.1,81.45,78.25,80.2
2019-09-16,79.8,83.25,79.1,81.1
2019-09-17,81.5,82.7,78.2,78.85
2019-09-18,80.1,81.2,79.3,80.2
2019-09-19,80.0,82.9,79.75,80.65
2019-09-20,82.0,82.8,80.2,81.6
2019-09-23,81.65,84.8,81.0,82.3
2019-09-24,82.35,83.8,81.3,81.75
2019-09-25,81.6,81.85,79.7,81.05
2019-09-26,81.65,81.75,80.55,80.8
2019-09-27,80.3,81.45,79.25,79.7
2019-09-30,79.95,79.95,76.65,77.25
2019-10-01,77.55,77.65,74.0,74.65
2019-10-03,74.8,75.7,74.0,74.3
2019-10-04,75.15,75.15,73.0,73.5
2019-10-07,74.1,74.2,72.55,72.8
2019-10-09,72.85,73.3,71.6,73.0
2019-10-10,73.0,75.5,72.55,74.65
2019-10-11,75.75,75.75,74.25,75.05
2019-10-14,75.4,75.85,74.5,74.95
2019-10-15,75.0,76.4,74.15,75.9
2019-10-16,75.85,76.15,74.75,75.1
2019-10-17,74.55,75.45,74.05,75.1
2019-10-18,75.3,77.35,74.7,76.65
2019-10-22,76.65,77.65,75.8,76.25
2019-10-23,76.5,79.2,75.75,76.9
2019-10-24,77.55,79.2,76.8,77.25
2019-10-25,77.6,77.95,76.15,77.15
2019-10-27,79.0,79.0,77.7,78.6
2019-10-29,82.0,83.85,81.05,81.7
2019-10-30,82.4,85.7,81.6,83.5
2019-10-31,84.15,87.0,83.45,85.4
2019-11-01,86.4,87.0,85.05,85.3
2019-11-04,86.0,87.4,85.5,86.05
2019-11-05,86.9,86.9,83.1,83.55
2019-11-06,83.55,84.0,82.3,82.75
2019-11-07,83.1,84.9,82.05,83.2
2019-11-08,83.4,88.2,82.55,83.9
2019-11-11,84.6,85.05,83.65,84.25
2019-11-13,83.95,84.95,81.2,81.6
2019-11-14,81.8,82.4,81.1,81.45
2019-11-15,81.5,82.9,80.05,80.4
2019-11-18,80.35,81.2,79.0,79.7
2019-11-19,80.7,81.9,79.4,80.2
2019-11-20,80.65,81.5,79.15,79.55
2019-11-21,79.9,83.5,79.4,82.7
2019-11-22,82.0,84.9,81.9,84.1
2019-11-25,85.0,85.8,83.3,83.65
2019-11-26,84.3,85.25,83.1,83.6
2019-11-27,84.4,87.3,82.8,86.15
2019-11-28,85.5,89.5,85.4,87.1
2019-11-29,86.5,90.3,86.5,88.9
2019-12-02,89.3,93.7,88.15,92.85
2019-12-03,93.7,97.0,93.3,95.5
2019-12-04,93.3,97.0,93.0,96.25
2019-12-05,98.85,99.0,94.5,96.1
2019-12-06,96.55,98.3,95.65,97.7
2019-12-09,98.4,98.45,94.3,94.75
2019-12-10,96.2,96.2,92.0,93.5
2019-12-11,94.7,96.5,92.25,93.4
2019-12-12,93.95,95.45,93.3,94.0
2019-12-13,94.5,95.05,93.2,94.0
2019-12-16,94.4,94.5,92.3,92.95
2019-12-17,94.0,97.5,93.45,95.2
2019-12-18,94.4,95.05,91.2,91.8
2019-12-19,91.0,92.75,90.1,92.2
2019-12-20,92.6,93.0,91.35,91.8
2019-12-23,91.0,93.25,91.0,91.6
2019-12-24,91.6,93.0,91.15,91.65
2019-12-26,91.7,92.4,91.55,91.75
2019-12-27,91.9,92.3,91.2,91.85
2019-12-30,92.3,92.45,91.05,92.05
2019-12-31,92.0,94.25,91.2,92.1
2020-01-01,92.5,92.7,91.3,91.5
2020-01-02,91.9,93.25,91.55,92.45
2020-01-03,92.7,96.2,92.5,93.9
2020-01-06,92.75,93.25,90.1,90.35
2020-01-07,91.05,92.55,90.5,91.55
2020-01-08,91.0,91.55,88.6,89.15
2020-01-09,90.3,92.8,90.0,91.45
2020-01-10,91.8,93.95,91.8,93.3
2020-01-13,95.0,99.85,94.3,97.55
2020-01-14,97.75,102.95,97.05,100.35
2020-01-15,100.5,101.55,99.5,99.9
2020-01-16,99.9,104.0,99.85,101.95
2020-01-17,102.9,103.85,98.5,99.35
2020-01-20,99.35,102.8,98.85,100.45
2020-01-21,99.5,106.95,99.5,102.95
2020-01-22,103.95,105.35,101.05,102.3
2020-01-23,102.9,105.45,102.55,103.9
2020-01-24,103.75,105.4,102.55,103.3
2020-01-27,102.8,104.55,101.5,102.0
2020-01-28,102.5,103.65,98.0,99.35
2020-01-29,106.1,107.8,102.6,103.35
2020-01-30,103.95,104.0,99.05,99.95
2020-01-31,100.5,100.8,97.4,98.1
2020-02-01,97.35,97.55,93.1,93.7
2020-02-03,93.7,94.15,91.35,92.85
2020-02-04,93.5,98.15,93.0,97.3
2020-02-05,98.1,102.0,97.55,99.4
2020-02-06,100.3,100.4,98.0,98.3
2020-02-07,98.0,99.4,97.15,98.7
2020-02-10,98.75,98.75,96.3,97.2
2020-02-11,97.5,98.7,95.05,95.55
2020-02-12,95.6,97.8,94.7,97.05
2020-02-13,97.5,97.5,94.8,95.1
2020-02-14,94.8,96.1,93.55,94.1
2020-02-17,94.25,94.9,91.4,91.75
2020-02-18,91.5,91.75,89.55,91.05
2020-02-19,91.1,96.0,91.1,95.2
2020-02-20,95.4,96.6,93.75,94.25
2020-02-24,93.0,95.4,92.3,92.65
2020-02-25,92.35,94.2,91.0,91.7
2020-02-26,90.9,91.4,89.7,89.95
2020-02-27,89.95,90.05,85.15,86.25
2020-02-28,83.0,83.75,80.0,80.65
2020-03-02,81.7,83.0,77.05,78.6
2020-03-03,78.95,80.35,78.3,79.45
2020-03-04,80.0,82.5,78.45,80.45
2020-03-05,81.0,83.5,78.55,79.7
2020-03-06,73.15,77.0,73.15,76.45
2020-03-09,74.85,74.9,70.0,71.8
2020-03-11,72.85,74.5,70.95,71.45
2020-03-12,70.0,70.0,65.8,66.8
2020-03-13,58.2,68.75,53.45,66.8
2020-03-16,64.0,67.8,62.8,64.3
2020-03-17,64.45,66.0,62.8,63.1
